GSM813064	GSM813065	GSM813066	GSM813067	GSM814496	GSM814497
2.6867	2.4853	2.445	1.9922	2.7585	2.7454
0.4757	0.5272	0.5577	0.2564	0.937	0.8084
0.7079	0.396	0.402	0.4584	0.1923	0.328
0.8368	0.9702	0.9655	0.738	0.9542	0.5872
14.6061	15.0454	13.2103	11.732	11.6932	11.124
0.4615	1.4739	1.3177	0.9733	0.8465	1.1332
0.2194	0.5965	0.2253	0.1614	0.3667	0.5309
43.0158	39.3537	33.4675	32.7385	39.527	35.146
2.544	2.456	2.436	2.2775	2.1419	2.3846
0.0482	0.6235	0.4405	0.124	0.2644	0.5649
49.3335	42.1246	48.1905	48.4042	44.5442	49.6103
23.9941	21.9716	19.7533	22.9803	25.1224	23.4859
1.7164	1.721	1.6897	1.7013	1.4815	1.169
92.1093	81.9239	74.6365	65.8524	79.7237	75.4997
5.5606	4.5441	4.654	4.7338	4.5099	5.2496
24.4129	27.5019	27.536	28.7814	33.095	30.4184
4.2056	4.1178	3.4967	3.4651	3.709	3.5235
1.3305	1.6391	1.5255	1.4704	1.4827	1.5325
0.3887	0.0806	0.5771	0.5374	0.5177	0.1756
22.9795	23.07	20.7005	25.0556	26.9244	24.8281
1.5459	1.2286	1.7115	1.4629	1.3623	1.5213
0.4741	0.7481	0.3404	0.5481	0.0795	0.949
0.2781	0.288	0.1379	0.0879	0.034	0.3347
2.9338	2.4926	2.0205	2.5877	1.9987	2.758
0.6066	1.1411	0.4656	0.5571	0.3893	0.7071
0.2724	0.283	0.4193	0.2711	0.419	0.3432
0.636	0.3714	0.3357	0.7024	0.23	0.4679
4.852	4.4552	5.8895	5.8285	5.646	5.4172
25.7509	24.9802	20.0677	19.6025	23.1138	20.8488
0.855	0.6177	0.7011	1.1387	1.0225	0.612
3.2865	3.4357	3.0732	2.769	3.0782	2.8509
1.2106	1.0763	0.6778	0.6651	0.62	1.0762
2.577	2.9202	2.7163	3.0247	2.8705	3.1728
2.8921	2.4463	2.8153	2.431	2.7772	3.1048
0.5131	0.4195	-0.229	0.275	0.1923	0.2491
4.5059	2.9857	6.0526	9.2802	5.0671	10.0248
0.1701	0.1279	0.0541	0.528	0.4153	0.1516
0.223	0.2942	0.2491	0.1805	0.4097	0.1467
5.9586	5.6026	5.5418	5.3874	6.2573	5.6797
5.1955	5.5274	5.4919	6.2358	6.0486	6.3257
2.347	2.2977	2.3953	2.1758	2.4813	2.6829
8.0657	7.6248	5.0609	8.1589	9.1838	9.2295
233.0722	188.6531	202.5128	194.9324	188.2032	196.8706
2.5634	3.1559	2.2002	2.9078	3.5146	3.3376
13.9874	13.1008	14.1521	13.2866	14.0018	14.1429
8.0867	7.3827	7.2337	5.8264	6.2685	5.551
1.3599	1.3114	1.2526	1.0011	1.0098	1.1492
7.6609	7.7894	7.9044	6.7448	7.6775	6.8839
0.1144	0.6477	0.3384	0.51	0.6694	0.3854
9.9001	10.3347	8.7765	7.1308	8.8724	7.6388
3.1458	3.204	3.2614	2.9904	3.1311	3.575
0.6458	0.8912	0.4607	0.4441	0.7121	0.9849
9.9892	8.7363	7.4521	8.0999	8.89	9.0312
54.8522	57.0122	47.0199	55.1671	47.1233	54.4461
1.7619	1.9455	2.241	2.009	1.9764	1.8583
0.4044	0.4947	0.1877	0.456	0.2175	0.13
0.5954	0.4243	0.5097	0.3744	0.2315	0.0546
70.4816	56.5242	69.9786	63.9537	46.3666	53.1098
27.2844	24.2005	21.6252	18.8644	20.1445	19.751
0.4796	0.527	0.3916	0.3403	0.4046	0.4117
33.4177	31.2811	31.2929	28.1596	33.8714	33.5109
10.7	9.7329	9.1362	8.3568	9.4489	9.7779
0.8443	0.4832	0.149	0.4575	0.0793	0.3885
30.2901	31.3728	27.6826	25.8914	25.8912	26.6845
6.2977	6.1524	6.232	6.7596	6.352	7.2502
20.5943	19.341	19.6067	18.3654	18.0669	19.2316
14.822	15.0765	12.2991	10.9637	13.585	11.9503
25.1475	22.8898	23.156	21.7757	22.1922	21.9445
18.7478	16.6831	16.9071	14.3959	14.5256	14.7539
2.9588	2.9173	2.0775	2.937	2.7562	3.0311
1.9917	1.596	1.7984	1.8059	1.7336	2.0308
4.682	4.9582	3.674	4.2373	4.1023	4.1035
8.7521	8.5275	6.1208	5.2318	7.7692	4.5711
71.9101	59.5977	62.3547	60.758	52.7602	59.2609
36.3916	34.2337	34.3783	33.2819	31.933	35.2678
0.6033	0.3637	0.4562	0.5461	0.2642	0.5397
1.5094	1.493	1.3821	1.8024	1.437	1.6766
1.5244	0.9831	0.9227	0.6662	1.0375	0.4451
9.0673	8.6995	7.2944	7.1067	7.1348	9.4715
4.1169	3.7569	2.8265	4.1873	4.8581	4.5102
6.2421	6.1393	5.8486	4.522	5.5339	5.4299
14.4799	15.6224	14.2288	16.0111	15.9133	18.0916
11.5867	11.5637	10.0257	9.6896	10.7195	11.3102
31.3281	29.3613	29.0055	31.529	30.8821	34.9163
13.7249	13.7726	12.2706	13.7947	14.0185	14.3682
0.4386	0.6181	0.4791	0.4528	0.4411	0.3752
5.2965	5.2656	4.8921	4.8385	5.0212	5.7383
0.3269	0.2127	0.1191	0.1952	0.2471	0.2731
1.4898	1.6579	1.3425	1.5698	1.2721	1.6384
0.4757	1.198	0.59	0.8667	0.5412	0.6335
0.2496	0.5862	0.4348	0.0608	0.3549	0.2917
1.1324	0.6801	1.2033	0.9637	0.9446	1.2066
1.6812	1.2099	1.3848	1.5248	1.3991	1.3914
3.196	2.8803	3.6463	3.9159	3.3827	4.1318
0.7034	0.2579	0.2976	0.5281	0.6998	0.2815
0.0467	0.5309	0.386	0.4777	0.5213	0.6439
2.194	2.5279	2.2687	2.0368	2.4584	2.3228
3.7775	4.1215	3.6066	2.458	4.2194	3.2931
0.7222	0.3334	0.3386	0.4696	0.588	0.883
0.0617	0.1296	0.5189	0.2408	0.268	0.152
0.3442	0.3081	0.2187	0.5345	0.2878	0.2893
0.2852	0.2894	0.2051	0.1327	0.6705	0.3741
4.4455	4.3716	3.2887	3.5508	3.4029	4.2742
5.3832	4.8343	2.069	1.943	5.4376	3.0111
8.4923	7.4252	6.1734	7.0597	8.3833	8.536
7.4156	8.0845	6.454	6.2334	7.6245	7.6668
3.6784	3.3406	3.1464	3.1026	3.8562	3.7184
54.0344	53.1797	46.4549	43.0751	49.012	45.2307
40.4661	35.5434	37.5962	35.5381	35.9998	38.4147
4.2888	4.3018	4.2765	4.5162	3.9955	5.2019
2.8693	2.6894	2.2425	3.088	3.2643	3.5902
0.5883	0.4512	0.2508	0.2211	0.2298	0.1671
3.8654	3.486	2.8702	2.7238	3.2683	2.7698
3.1741	3.5878	2.2284	1.9132	2.0524	2.8648
1.7018	1.5773	1.662	1.1692	1.621	1.7124
4.8148	4.7314	4.7816	4.0084	4.6887	4.7738
3.4432	3.232	3.4976	3.5193	3.369	3.8281
27.5386	23.6875	24.0398	21.0805	20.3705	22.0695
1.0228	0.9557	0.6049	0.6719	0.5324	0.4128
0.3675	0.5399	1.1506	0.6808	0.9655	0.558
8.3308	9.1161	5.8466	8.5343	10.4248	10.7655
0.871	0.683	0.6063	0.4473	0.625	0.9276
10.3511	11.0249	10.8465	10.225	15.0961	14.038
0.2627	0.3405	0.2062	0.4072	0.2077	0.8044
17.4132	16.8495	16.786	14.571	13.2653	14.9233
19.2057	20.7354	19.9623	21.4285	21.0679	21.0073
0.3376	0.1876	0.3879	0.7541	0.6212	0.3058
0.1572	0.3671	0.3166	0.4912	0.4376	0.3538
0.4284	0.6878	0.1007	0.1789	0.1055	0.159
32.3164	30.1228	30.0322	29.0199	31.7592	30.0033
1.3409	1.1978	1.2907	1.3016	1.177	1.3162
1.6921	1.1382	1.5553	1.2024	1.4954	0.8947
2.7386	3.479	2.2877	2.6268	3.0718	3.6297
0.4832	0.251	0.6207	0.4461	0.7406	0.2206
0.1883	2.214	0.768	2.5698	1.9464	2.6631
3.9487	3.3817	3.0019	2.0755	3.2622	2.5771
3.8413	4.987	3.417	4.1974	4.0711	4.8692
4.5447	6.8603	3.8456	5.3638	6.4551	6.7616
0.2802	-0.019	0.0742	0.4321	0.364	0.4442
3.7877	3.4202	2.2874	2.9538	3.3434	2.5308
629.5278	577.5127	534.5046	493.3357	585.899	531.0334
0.2615	0.2832	0.3824	0.1009	0.398	0.2594
0.6041	0.6932	0.8782	0.822	1.235	0.9681
0.0614	0.3317	0.4553	0.305	0.3431	0.1012
3.5232	3.7584	3.0458	3.1333	3.3486	4.5471
4.2686	4.5036	3.1474	4.817	4.3598	4.1119
7.5719	7.8652	5.9322	6.0318	4.9958	6.2977
16.7898	15.6004	17.2813	16.8983	14.9858	17.8813
0.4489	0.0639	0.4913	0.337	0.3391	0.2021
1.7858	1.4991	1.8336	1.6878	1.5786	1.793
12.3389	13.3969	10.3751	10.0759	11.8269	12.5576
90.1785	83.7168	70.7826	70.3476	68.8661	86.1139
5.7109	5.374	4.7395	6.2262	4.3455	6.0675
4.462	5.4966	4.9779	3.5735	5.7292	5.1104
75.6442	66.4125	48.7333	50.8849	75.6399	58.3113
19.3124	20.7202	18.1099	18.9163	21.2765	21.9855
6.5648	6.8811	6.0595	6.0361	6.793	6.8824
0.2946	0.1719	0.0761	0.4736	0.2173	0.4227
2.5276	1.8733	2.2493	1.761	1.8015	1.9284
48.3711	43.5388	46.0749	49.909	46.6488	50.5419
3.9401	4.6898	3.6363	2.4701	3.192	2.5301
30.9832	26.558	26.1929	22.6762	20.277	24.8497
20.6938	18.5007	10.4981	8.4364	14.7167	10.732
0.8039	0.5641	0.8429	0.3565	0.5969	0.2725
19.7461	18.4485	17.6451	17.2809	14.8827	15.3279
4.4805	3.5574	3.7253	2.8126	3.8589	2.6533
1.6574	1.6864	2.2671	1.7852	2.1525	2.0945
13.3987	14.2074	12.7178	13.1882	13.7659	14.7494
6.4773	5.9585	6.2441	5.5236	6.3917	6.5949
0.767	1.0429	0.1272	1.0378	0.6751	1.1603
3.2633	2.966	2.2022	2.6454	2.5792	2.9046
2.112	2.4368	2.2191	1.9883	2.0114	2.169
19.921	18.3349	16.8484	16.783	17.387	17.1931
10.6785	9.5072	10.778	10.6706	9.4359	12.2779
0.7424	0.2632	1.1624	0.5249	0.5968	0.4324
2.6482	2.9186	2.2663	2.945	3.1241	3.9025
1.5354	1.0825	1.3897	1.0813	0.9591	1.5851
0.13	0.2123	0.64	0.1834	0.7553	0.3725
2.3069	2.4583	2.5521	2.6237	2.7547	2.4335
49.015	59.4131	50.0021	40.6413	52.7423	46.2781
4.2056	4.565	3.9614	3.4969	3.5463	3.8185
0.5305	0.7842	0.5128	1.0664	0.8306	0.6447
1.3312	1.2715	1.4478	1.2076	1.0603	1.0133
0.7606	0.4435	0.265	0.5096	0.4379	0.2989
9.5191	9.012	7.3672	6.6152	9.4385	8.7131
1.7288	1.3736	1.6858	1.6252	1.7824	1.4492
8.0296	7.1358	6.5626	5.6888	6.6969	6.7968
0.0717	0.5689	0.3739	0.2892	0.4657	0.3638
9.3618	8.9207	10.7917	9.095	9.053	9.8339
4.4126	4.6285	1.1456	1.2577	3.7963	1.285
1.5941	1.9045	1.7558	1.6325	1.7626	1.5192
5.5053	4.7915	4.2361	4.1344	4.3298	3.9996
125.3858	122.5285	120.8294	127.9597	115.6155	121.1257
0.8889	1.0177	0.9023	1.1119	1.133	0.7268
0.8633	1.0745	1.3803	0.2859	0.6097	0.71
0.4526	0.231	0.2469	0.3901	0.1942	0.173
0.8529	0.8765	0.7179	0.7352	0.7986	0.8527
8.265	8.4075	6.1441	5.9087	7.3337	5.405
10.4882	8.1308	10.1839	8.9699	7.761	10.3872
11.6207	12.2035	12.234	11.7678	13.788	13.9782
2.0813	1.6533	1.1954	1.1813	1.4466	1.4432
1.0021	0.8311	0.5436	0.6322	0.721	0.9529
0.1025	0.2961	0.3716	0.2344	0.4273	0.1585
44.2728	40.9986	33.3149	40.7615	46.3258	40.7708
2.1111	2.2409	2.4418	2.3082	2.7849	2.7232
0.8979	0.4429	0.8158	0.478	1.0762	0.3087
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
1.63	1.2335	1.1648	1.0227	1.069	0.8444
1.8441	1.5245	1.5799	1.781	1.7106	2.082
0.4359	0.5361	0.7749	0.5167	0.6338	0.7351
9.0051	11.7522	8.2364	11.0155	11.9407	12.6317
99.4428	87.3414	84.6934	78.4774	77.4485	93.3706
2.287	1.8761	1.5912	1.6562	1.8203	1.8336
0.3868	0.0284	0.1705	-0.0298	0.3828	0.262
1.6637	1.4371	1.283	1.3262	2.0062	1.5851
0.219	0.6001	0.4943	0.1328	0.2483	-0.0059
2.4791	2.3426	1.9434	1.7711	1.8908	1.9235
1.4051	1.5616	1.3631	1.2033	1.3843	1.3658
1.9297	2.1991	2.1383	1.8262	1.5561	2.078
10.4068	10.8575	9.5527	8.0848	10.7765	9.2434
19.5519	19.039	16.8212	15.3822	17.406	17.4908
0.2039	0.2531	0.2743	0.4025	-0.0174	0.031
6.8911	7.4377	6.7598	6.5427	8.2594	6.6886
7.9071	8.8588	8.0049	7.8835	9.0474	7.8371
15.1819	13.9862	13.7129	13.2108	9.9947	11.25
1.5907	1.7716	1.0726	0.97	1.3978	1.3743
21.6886	21.1631	18.3197	12.4062	15.0464	14.1851
0.1536	0.0927	0.1288	0.1073	0.2646	0.1172
0.4239	0.4315	0.3533	0.0879	0.2007	0.4718
21.9312	19.5881	19.5905	17.0836	19.3174	16.9132
0.126	0.3347	0.5034	0.2305	0.2846	0.3364
8.9715	9.0657	9.3787	7.4686	8.5856	8.213
0.2209	-0.1374	0.4041	0.4763	0.3379	0.5085
0.0465	0.2488	0.6937	0.369	0.2097	0.1957
0.5898	0.2013	0.4993	0.513	0.4256	0.1031
0.3347	0.2398	0.695	0.0154	0.7222	0.557
7.6219	8.0733	10.1576	12.088	8.1457	15.1215
0.0666	0.3286	-0.0215	0.3599	0.307	0.2155
9.1433	8.5124	6.8892	6.6282	7.4497	7.0349
0.1878	0.434	0.4005	0.2661	0.3423	0.1157
10.8769	11.287	11.2279	12.4409	12.2037	12.4701
7.9931	8.2028	3.7363	2.5093	8.4022	3.2645
8.4889	8.1536	10.0073	9.3734	10.1971	10.8356
46.2982	41.273	40.7184	34.8934	36.9474	44.5511
36.012	37.1956	30.0443	29.9207	29.9464	38.6165
0.54	0.2059	0.3887	0.5889	0.8545	0.1233
1.9617	2.3718	3.1204	2.8949	3.0912	3.3446
0.5574	0.9149	1.1755	0.9447	0.8677	0.7734
0.3833	0.129	0.3738	0.3189	0.0442	0.2601
7.8238	7.6955	5.4156	4.4922	5.579	4.5493
1.4204	1.2175	2.0377	1.6002	1.2672	1.6965
2.2293	2.0707	2.1517	1.8382	2.3357	2.1567
25.1379	23.461	21.7158	21.5383	21.8761	22.1167
8.1816	8.4822	8.1307	7.1842	7.7599	8.5478
5.2428	5.5216	5.1131	4.3918	6.0139	6.007
15.6841	14.6468	18.7813	17.1459	14.4378	18.6253
0.243	0.2693	0.3413	0.454	0.2862	0.1886
38.0523	25.8647	30.4646	24.5254	24.9597	21.3375
3.2429	3.5605	3.1273	2.9891	2.8038	3.677
1.9235	2.0941	2.0008	2.3311	2.288	2.1247
32.4087	31.2405	30.6702	33.8035	32.5516	37.1265
8.2223	8.1085	7.14	7.2008	8.6275	7.951
0.4485	0.6742	0.5639	0.6203	0.5624	0.7668
0.9882	1.8627	1.8359	1.6084	1.7469	1.4827
12.6154	11.0539	11.6232	11.3135	7.6466	9.1113
1.2162	1.6808	1.6834	1.3716	1.6466	1.5907
7.9833	9.7393	7.6915	6.2499	10.0785	8.1112
24.1678	23.1341	16.4092	17.9796	33.7734	28.8938
0.3233	0.3668	0.149	0.6521	0.1433	0.37
2.7605	2.13	3.9458	4.0557	2.2674	3.8654
11.4149	11.7571	14.0725	12.9927	11.7995	12.5489
2.0909	1.6599	2.8548	2.7165	2.1678	2.8544
1.6329	1.1509	1.1954	0.7486	0.8106	1.5179
190.3493	184.2121	181.462	176.7789	178.6234	187.7236
0.3701	0.3547	0.2656	0.252	0.1096	0.3094
1.3668	1.2336	1.1293	0.8137	1.019	0.952
2.3405	2.9614	2.3692	2.8201	2.7009	3.0985
0.2267	0.1917	0.5057	0.0465	0.2083	0.3135
2.1729	1.8996	2.9168	2.9754	2.4545	3.0849
3.598	3.4998	3.0012	2.4674	2.9302	3.5021
3.3317	2.8471	2.9014	2.629	2.9243	2.819
0.4667	0.6284	0.6214	0.6129	0.7208	0.2868
0.9372	0.47	0.5225	0.5272	0.7185	0.4825
4.9228	4.3783	3.9878	4.5046	4.619	2.9317
1.9308	1.4367	2.063	1.6714	1.763	1.804
0.6203	0.4418	0.527	1.2156	0.2521	0.7673
0.6513	0.5353	0.4486	0.3261	0.5138	0.4283
3.1164	2.8925	3.1783	3.1958	3.7037	3.1882
39.4622	39.0804	40.1375	36.4081	35.4062	37.2818
10.085	10.9265	9.3717	7.4681	9.7206	7.7803
3.7085	3.479	2.3922	2.5108	2.6576	2.3576
3.9671	3.4661	4.7595	4.5043	4.3072	5.1523
3.2699	3.3822	3.8766	2.9686	3.6458	3.2837
10.4058	10.6978	10.6941	11.319	12.0541	11.6977
2.7079	3.1803	2.9774	3.6721	3.3922	3.3922
0.4011	0.3438	0.2972	0.3289	0.259	0.303
5.7134	6.6272	5.1506	6.0334	6.3052	6.3399
3.419	3.916	3.1323	2.6189	3.6282	2.5648
3.3808	3.4048	2.2422	2.3289	2.9229	2.8454
0.4561	0.4334	0.8153	0.6013	0.6143	0.7425
0.4131	0.2977	0.4993	0.4323	0.5611	0.5301
0.2454	0.1703	0.2786	0.3613	0.0395	0.4102
12.7172	12.8904	13.5246	13.6338	14.3078	14.129
1.2231	0.9736	1.3839	0.693	1.6454	1.1683
0.2253	0.4286	0.6954	0.6038	0.6089	0.5457
0.7627	0.5432	1.1639	1.0298	0.4736	0.921
0.5049	0.4367	0.2279	0.2961	0.5578	0.0622
0.4672	0.4366	0.4716	0.4554	0.5623	0.1194
3.8663	3.6369	4.5731	3.9279	3.2194	4.0273
12.7641	12.3339	13.163	11.8255	13.3648	13.1539
0.7984	1.1436	0.9114	0.4968	0.734	1.0541
3.6844	3.7023	3.643	3.4603	3.1296	2.7788
1.4414	2.214	1.9112	1.972	2.0298	2.0577
12.8212	12.8922	12.1447	10.1704	10.1123	11.1776
0.3391	0.2063	0.3851	0.1717	0.4247	0.1299
0.1559	0.0468	0.1755	0.3558	0.0813	0.1932
329.2099	292.4608	330.9751	307.3335	316.2727	290.0695
0.1229	0.2699	0.2536	0.3023	0.1854	0.1407
176.5566	142.9693	157.681	150.2578	159.0193	155.137
46.0254	39.6608	37.7716	38.303	33.7059	45.1004
103.4567	103.7989	116.509	114.212	95.5696	109.0489
6.8015	8.8431	5.6313	6.812	25.8787	14.9241
20.6403	19.7058	17.931	19.131	18.5995	21.8373
4.5826	4.3808	3.2822	2.9084	3.7189	2.9999
39.9143	40.2531	32.1407	35.9672	33.3887	36.6741
24.8126	21.068	18.9296	19.8928	23.0915	25.5917
37.6681	36.6704	32.9379	25.4129	30.6846	28.4828
5.6293	5.6202	5.3667	5.0259	6.0607	5.4017
24.2438	23.4644	19.5507	20.1739	20.5911	21.5493
5.3415	5.5399	4.5181	4.6373	5.2877	5.6809
0.477	0.3644	0.3654	0.4792	0.4361	0.873
8.0516	8.1534	7.3804	7.7969	8.6769	9.7191
0.9973	0.7146	0.9743	0.9656	0.5884	1.2789
0.9011	1.1701	0.6309	0.863	0.8838	0.5921
2.8036	2.7642	1.6582	2.068	2.1574	1.7034
1.191	1.0225	1.0793	0.3476	0.9697	0.9701
5.3337	5.3547	5.2641	5.25	5.3645	6.6697
2.0806	1.7535	2.301	2.4564	2.1164	2.3326
0.9169	1.669	1.7646	1.4955	1.5031	1.6021
1.0312	0.9819	1.0893	1.086	0.6027	0.836
35.0827	45.1074	41.6761	54.4238	44.974	68.458
0.0588	0.7309	0.6897	0.241	0.3491	0.379
0.4476	0.4896	0.386	0.1381	0.151	0.0626
14.938	11.1049	12.9888	15.3557	17.7243	15.5641
36.0072	38.898	37.6277	29.1795	37.4847	34.5415
4.7673	4.5694	4.8416	4.3613	4.7033	5.6827
0.2099	0.567	0.4525	0.2958	0.1295	0.5721
45.2031	45.9615	38.4639	35.7819	42.6861	37.346
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
19.1141	13.9692	18.7283	18.4496	15.8459	21.7703
49.9756	43.1486	54.245	51.4309	46.4975	52.931
-0.2326	0.1122	0.2971	0.3557	0.4835	0.1283
44.7511	42.1366	49.1298	47.8447	40.5854	45.3753
1.6671	1.589	2.0381	1.5133	2.4325	1.9672
1.3984	1.2909	1.2786	1.306	1.5229	1.1873
74.4695	66.1383	76.3478	76.7124	62.7629	77.0161
2.1968	1.9416	2.9418	2.6137	1.9672	2.5709
2.3972	2.1131	2.5892	2.1547	1.9893	1.959
80.6847	76.1257	69.8327	70.4827	70.4925	70.1057
71.6398	71.4982	83.8	88.2795	59.7261	87.1776
4.3452	4.6265	4.9195	4.6321	4.7495	4.6369
8.5786	8.3132	8.6037	6.4016	7.5126	8.1007
0.6013	0.4999	0.3557	0.6904	0.3438	0.6942
0.4784	0.3777	0.5301	0.285	0.2136	0.3625
4.5648	5.218	2.8145	3.0623	5.4081	3.9385
22.95	19.0972	20.0495	21.6713	22.1385	20.3095
1.5668	1.5318	1.2136	1.62	1.7556	1.4787
1.6637	1.6634	1.3306	1.6606	2.086	2.2165
4.0099	3.5815	4.0381	4.1789	3.3888	4.2151
1.1831	1.236	1.5046	1.3098	1.3559	1.3922
25.8307	23.9204	23.4372	24.4886	25.6322	24.8317
4.6747	4.4231	5.0054	4.7426	5.3339	5.4622
24.4641	27.7658	31.1274	27.7354	28.6775	29.1683
4.5593	4.0595	3.7172	2.5776	3.0592	2.9107
1.0394	0.7775	1.239	0.4398	0.9125	0.8044
25.0077	25.555	34.7489	31.9377	22.7894	33.2521
0.3497	0.0748	0.3072	0.4746	0.4396	0.1683
0.3639	0.4129	0.1446	0.1789	0.8958	0.5412
3.0264	3.1681	3.2288	3.0091	3.2183	3.1679
75.9789	74.2053	72.8481	67.0035	67.232	77.0846
19.8065	16.6053	18.4078	18.5226	17.0555	19.5793
0.3938	0.2513	0.17	0.1982	0.3294	0.7528
11.7767	10.6906	10.905	10.3489	10.779	11.0802
0.2111	0.4937	0.4201	0.3851	0.615	0.1849
0.1779	0.2287	0.1003	0.2723	0.505	0.1052
0.4763	0.3825	0.599	0.4226	0.7535	0.1638
59.83	61.979	52.2047	56.7947	56.2685	61.1474
80.8185	67.8499	63.1839	69.7815	66.4345	78.6885
0.5841	1.1075	0.9448	1.2086	1.0737	1.4265
25.4511	20.6497	19.0745	18.399	16.4326	18.5774
1.8861	1.8047	1.174	1.2608	1.9531	1.4232
0.5669	0.212	0.3793	0.2403	0.3073	0.1341
95.3739	76.5496	77.8151	65.278	68.5504	59.6673
49.9516	46.4187	44.3888	45.4984	33.8226	42.0793
6.8671	5.9793	6.7052	5.9151	5.2828	6.2959
5.4483	5.2937	5.0913	4.7079	4.6891	5.2086
19.8687	16.452	19.6964	19.4855	23.625	22.6045
2.0086	1.8315	1.3793	1.4536	1.7518	1.9976
40.7013	37.3076	31.2819	29.029	30.6146	26.188
18.7452	15.0831	13.0575	13.6041	15.0398	14.5907
11.9002	9.8332	10.3569	10.1716	10.3673	12.7813
1.216	1.7203	1.1768	1.437	1.7518	1.3678
2.8982	2.4426	3.1982	3.1755	3.3968	3.4527
16.1725	13.6867	15.4256	15.4363	14.6121	18.1847
3.7591	3.524	3.1853	3.3776	4.0639	4.0154
8.7088	7.7401	8.066	9.47	9.2696	9.1524
1.3638	0.8143	1.081	0.5607	0.6872	1.3158
1.2294	1.0508	1.219	1.2775	1.3665	1.3218
1.0109	0.6999	0.7212	1.1924	1.1333	0.7638
0.482	0.0374	0.2498	0.2723	0.2396	0.1747
0.2871	0.2031	0.102	0.4808	0.8378	0.4365
13.443	13.0756	13.0958	12.596	11.3267	13.0613
3.1588	3.3985	2.7658	3.2886	2.83	3.1186
0.8745	1.3808	1.1447	0.8051	1.5354	0.7373
0.404	0.4233	0.4486	0.272	0.9111	0.4033
9.1212	9.1613	9.204	7.2135	7.5829	7.4396
0.7063	0.4027	0.357	0.3485	0.1883	0.3215
2.4703	2.2587	2.2195	2.2318	2.0364	2.0478
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
0.4052	0.2837	0.1479	0.4503	0.2046	0.1298
1.8892	1.959	1.9547	1.6827	1.9937	2.3752
4.627	4.4162	4.3962	4.9322	4.984	5.3172
1.5872	1.266	0.8128	0.8498	1.3008	0.94
0.5373	0.2403	0.8002	0.7321	0.3496	0.3548
0.3418	0.1929	0.2533	0.432	0.1701	0.2457
1.4392	1.7562	1.3476	1.5645	1.6548	1.5125
25.2553	22.9434	22.0108	20.5123	21.6865	19.7415
33.3585	34.6086	34.6941	33.5359	32.3252	35.9268
3.0854	2.2692	2.1942	2.0513	2.3123	2.1215
0.5422	1.1562	0.8648	0.4994	0.559	0.8336
0.7763	0.519	0.4442	0.5342	0.3665	0.4307
8.1048	8.9892	9.5661	10.4068	9.6374	9.7981
4.5168	4.7633	5.1742	5.859	5.7741	5.8853
5.4013	4.664	4.4389	4.0635	3.7061	4.5748
0.0738	0.3824	0.4448	0.565	0.3151	0.2852
0.1946	0.0028	0.2731	-0.0731	0.5237	0.4723
1.3897	0.7814	1.7958	1.615	1.4286	1.6341
7.2797	6.3536	4.9612	3.6516	6.3083	3.7551
0.5215	0.2806	0.2353	0.1568	0.4378	0.2509
13.0907	12.6102	12.1262	11.6846	12.8694	13.3787
7.7401	8.0334	7.9569	8.3152	8.9299	8.4144
17.2517	18.3845	17.5516	15.1821	17.0566	17.7179
11.8131	12.634	10.4795	12.3113	12.8806	11.9214
1.5719	1.9094	1.4808	1.0825	1.5792	1.6267
0.6326	0.6376	0.6679	0.9293	0.8602	1.1342
8.1339	7.2742	6.831	6.0696	6.4656	6.307
2.5206	2.1893	2.6077	2.1305	2.6642	2.6503
2.9651	2.2512	2.5274	1.95	2.4488	1.7666
5.6728	5.3091	4.9929	4.7953	5.4415	4.5732
0.4904	0.4721	0.4844	0.4312	0.3454	0.5836
0.409	0.6337	0.1623	0.2602	0.3529	0.1654
0.4526	0.5923	0.3275	0.7565	0.1338	0.2902
0.6853	1.3813	1.303	1.0744	1.1875	1.04
2.1758	2.6086	2.5404	1.776	2.0796	1.677
0.5574	0.3876	0.3528	0.3748	0.5051	0.2596
0.7052	0.5293	0.845	0.1818	0.7703	0.7528
2.6534	2.0243	2.2459	2.0934	2.4538	2.0855
-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0
12.3378	10.3143	7.6758	7.7311	10.673	7.7522
21.3434	20.1215	22.8605	22.6711	20.7151	21.7008
0.4931	0.3002	0.6273	0.5721	0.3829	0.31
19.2359	18.2402	18.2083	17.2256	18.5594	19.384
2.1092	1.9932	2.0704	2.353	2.1611	1.9965
0.6032	0.5047	0.3801	0.6611	0.4739	0.3398
4.8087	4.445	4.442	4.162	3.1066	3.1198
0.2924	0.6581	0.4253	1.0159	0.2967	0.3492
1.9606	1.9853	2.1512	2.8524	2.3872	1.9918
47.8922	48.1945	49.5761	54.6469	46.2229	46.6332
117.7458	115.6384	116.7842	105.369	111.0363	100.8048
6.7402	6.2323	5.7661	5.1513	6.0758	6.1304
0.4214	0.2041	0.2597	0.1865	0.3041	0.3887
1.2816	0.8472	1.1996	0.9899	0.7679	0.7635
12.7193	14.7753	11.4604	12.4647	13.981	12.739
34.6523	30.0073	30.8539	30.1499	30.6168	31.1051
4.1014	3.8314	2.6605	2.4823	3.7391	2.6338
